card_date,red_name,blue_name,red_win,blue_win,num_fights_red,prop_wins_red,imp_all_str_hit_ratio_red,imp_all_str_attempt_rate_red,imp_sig_str_hit_ratio_red,imp_sig_str_attempt_rate_red,imp_td_success_ratio_red,imp_td_attempt_rate_red,imp_ctrl_time_ratio_red,imp_prop_match_completed_red,imp_num_win_NU_Decision_red,imp_num_win_U_Decision_red,imp_num_win_KO/TKO_red,imp_num_win_Submission_red,imp_all_str_absorb_ratio_red,imp_all_str_absorb_rate_red,imp_sig_str_absorb_ratio_red,imp_sig_str_absorb_rate_red,imp_ctrled_time_ratio_red,num_fights_blue,prop_wins_blue,imp_all_str_hit_ratio_blue,imp_all_str_attempt_rate_blue,imp_sig_str_hit_ratio_blue,imp_sig_str_attempt_rate_blue,imp_td_success_ratio_blue,imp_td_attempt_rate_blue,imp_ctrl_time_ratio_blue,imp_prop_match_completed_blue,imp_num_win_NU_Decision_blue,imp_num_win_U_Decision_blue,imp_num_win_KO/TKO_blue,imp_num_win_Submission_blue,imp_all_str_absorb_ratio_blue,imp_all_str_absorb_rate_blue,imp_sig_str_absorb_ratio_blue,imp_sig_str_absorb_rate_blue,imp_ctrled_time_ratio_blue
2023-02-18,Jessica Andrade,Erin Blanchfield,0,1,22.0,0.6818181818181818,0.5821092099425944,15.619403852917848,0.532241815984041,13.070185618577817,0.6755952380952381,0.28231619626761323,0.2852335689833565,0.26768686868686875,0.06666666666666667,0.4,0.3333333333333333,0.2,0.0312157721796276,0.5789740985271711,0.02738225629791895,0.25393600812595224,0.039952598611816485,4.0,1.0,0.6858301581705639,19.345524185163573,0.5939974937343357,10.551837280904754,0.71875,0.383462124108694,0.5860605171307383,0.25,0.0,0.5,0.0,0.5,0.09375,0.75,0.0907079646017699,0.6833333333333333,0.0
2023-02-18,Jordan Wright,Zac Pauga,0,1,6.0,0.3333333333333333,0.8154210041081053,16.591717647285986,0.7495904188788206,12.74755119094742,0.6833333333333332,0.3894828135509221,0.2979970559461758,0.14814814814814814,0.0,0.0,1.0,0.0,0.15972222222222224,2.5274725274725274,0.16666666666666666,0.7692307692307693,0.10622710622710622,1.0,0.0,0.6470588235294118,9.107142857142856,0.64,8.928571428571429,1.0,0.0,0.0,0.3733333333333333,0.0,0.0,0.0,0.0,0.3170731707317073,2.321428571428572,0.3,2.142857142857143,0.0059523809523809
2023-02-18,Josh Parisian,Jamal Pogues,0,1,4.0,0.5,0.6094351578732959,12.498854664397186,0.5602054593961479,8.838538099241912,0.4732142857142857,0.27785445248788354,0.184970947918162,0.6344444444444445,0.5,0.0,0.5,0.0,0.14909090909090908,2.7333333333333334,0.13815789473684212,2.1,0.07416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-18,William Knight,Marcin Prachnio,0,1,6.0,0.5,0.6254313974043043,5.578315970582989,0.5316263467412069,4.431374647237172,0.5638888888888888,0.24581772784019973,0.140834601006445,0.3774074074074074,0.0,0.6666666666666666,0.3333333333333333,0.0,0.13657407407407407,0.6555555555555556,0.09444444444444444,0.18888888888888888,0.06037037037037037,6.0,0.3333333333333333,0.5925040115088805,11.888299463561465,0.5345614731484296,9.820692370058163,0.6666666666666666,0.03333333333333332,0.06113746701657108,0.25037037037037035,0.0,0.5,0.5,0.0,0.10144927536231885,0.532319391634981,0.08771929824561403,0.38022813688212936,0.06400506970849176
2023-02-18,Jim Miller,Alexander Hernandez,0,1,39.0,0.6153846153846154,0.5025872677939855,8.338530049265394,0.41366599397819714,6.932202530910931,0.6318070818070818,0.28969007240228284,0.2471958076938261,0.44985754985754983,0.08333333333333333,0.25,0.20833333333333334,0.4583333333333333,0.018196856906534328,0.04236064311158178,0.011217948717948718,0.013478386444594204,0.0017650267963159078,10.0,0.5,0.48170434563577275,15.319111446419594,0.45050888994702093,14.517435577330065,0.4333333333333333,0.3781989202167824,0.1133712264862776,0.07977777777777777,0.0,0.4,0.6,0.0,0.03636363636363636,0.5714285714285714,0.03636363636363636,0.5714285714285714,0.0
2023-02-18,Nazim Sadykhov,Evan Elder,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5074626865671642,4.466666666666666,0.45,4.0,0.0,0.1333333333333333,0.1188888888888888,1.0,0.0,0.0,0.0,0.0,0.75625,8.066666666666666,0.6696428571428571,5.0,0.52
2023-02-18,Lina Lansberg,Mayra Bueno Silva,0,1,10.0,0.4,0.6573416886719939,7.8612600972482385,0.5349399888916435,4.928365118462908,0.6142857142857142,0.12669636228656272,0.27221693535302877,0.45033333333333336,0.0,1.0,0.0,0.0,0.06944444444444445,1.3363028953229399,0.06614173228346457,1.1224944320712695,0.07661469933184856,7.0,0.5714285714285714,0.6140809751787382,7.588127242913794,0.5552864093181066,6.434878519923289,0.8571428571428571,0.009523809523809514,0.03249394673123484,0.2857142857142857,0.0,0.25,0.0,0.75,0.08994708994708996,0.4939467312348668,0.08730158730158731,0.31961259079903154,0.0784503631961259
2023-02-18,Jamall Emmers,Khusein Askhabov,1,0,3.0,0.3333333333333333,0.5616712492873484,10.542182890855457,0.554997589587016,9.655653883972468,0.6825396825396827,0.2888888888888889,0.31861684693543096,0.3751851851851851,0.0,1.0,0.0,0.0,0.10666666666666667,0.888888888888889,0.10382513661202186,0.8444444444444444,0.0074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-18,Ovince Saint Preux,Philipe Lins,0,1,25.0,0.56,0.5460892257715586,6.960500773773131,0.5026331890436145,6.28905651442255,0.5741111111111111,0.24024382101312391,0.18598077678385963,0.3141777777777777,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.35714285714285715,0.02456140350877193,0.13270142180094788,0.022400000000000003,0.1061611374407583,0.004486571879936808,3.0,0.3333333333333333,0.48104630954672384,7.467356797791581,0.4496335908100613,6.75624568668047,0.7878787878787877,0.24444444444444446,0.12407407407407404,0.6666666666666666,0.0,1.0,0.0,0.0,0.1557632398753894,1.111111111111111,0.1557632398753894,1.111111111111111,0.0
2023-02-18,AJ Fletcher,Themba Gorimbo,1,0,2.0,0.0,0.6070253570855401,10.833333333333332,0.5059564917127072,8.166666666666666,0.3333333333333333,0.3333333333333333,0.21,0.5,0.0,0.0,0.0,0.0,0.27835051546391754,1.8,0.24390243902439024,1.3333333333333335,0.1638888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-18,Clayton Carpenter,Juancamilo Ronderos,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3636363636363636,14.347826086956522,0.34375,13.91304347826087,0.0,0.8695652173913043,0.0,0.1533333333333333,0.0,0.0,0.0,0.0,0.3214285714285714,3.9130434782608696,0.3214285714285714,3.9130434782608696,0.1666666666666666
2023-02-11,Islam Makhachev,Alexander Volkanovski,1,0,13.0,0.9230769230769231,0.6776286236370026,8.51654507893078,0.5707740657089908,4.692421902014663,0.7277777777777777,0.32200995958162054,0.4660131500272407,0.3344957264957265,0.0,0.3333333333333333,0.16666666666666666,0.5,0.0282051282051282,0.11084984884111522,0.02153846153846154,0.0705408128988915,0.0,12.0,1.0,0.5980928668739024,12.567247865563369,0.5807678135330155,11.659828272628877,0.5496031746031745,0.345998271407713,0.2799717376310644,0.34074074074074073,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.0,0.04487179487179487,0.08215962441314553,0.03333333333333333,0.04694835680751174,0.01936619718309859
2023-02-11,Yair Rodriguez,Josh Emmett,1,0,11.0,0.8181818181818182,0.5268689045473889,12.084248358812046,0.4662126316929551,10.179619497611078,0.5686868686868687,0.1802395884961273,0.11181043574568758,0.5181212121212121,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0,0.04855371900826446,0.2848484848484849,0.041666666666666664,0.2,0.013838383838383837,11.0,0.8181818181818182,0.390674959830792,11.290358644815022,0.3776284048869145,10.787296497186361,0.5606060606060607,0.14279753033851394,0.06937842380210048,0.3003030303030303,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.0,0.027122049221496736,0.32727272727272727,0.026767676767676763,0.3212121212121212,0.0007070707070707
2023-02-11,Jack Della Maddalena,Randy Brown,1,0,3.0,1.0,0.5446017913338176,20.453788101538763,0.526954732510288,19.669474376048566,1.0,0.0,0.0639967003169002,0.1981481481481481,0.0,0.0,1.0,0.0,0.12077294685990336,2.793296089385475,0.12077294685990336,2.793296089385475,0.0,14.0,0.7142857142857143,0.5320394583452513,9.871419267746386,0.4783189495777967,8.843870392898188,0.5416666666666666,0.14264935113229021,0.2232509992844773,0.273015873015873,0.1,0.4,0.2,0.3,0.03536067892503535,0.23809523809523808,0.033873343151693665,0.21904761904761907,0.01365079365079365
2023-02-11,Justin Tafa,Parker Porter,1,0,5.0,0.4,0.631498985559136,8.66070579082552,0.5835631549917264,7.338654508774238,0.8,0.02666666666666666,0.24680525952155313,0.25399999999999995,0.0,0.0,1.0,0.0,0.0857142857142857,0.5538461538461539,0.06666666666666667,0.3692307692307693,0.01846153846153846,5.0,0.6,0.6046938542140697,11.959800995024876,0.5642372512501038,10.488358208955223,0.575,0.26666666666666666,0.17777777777777776,0.32066666666666666,0.0,1.0,0.0,0.0,0.13432835820895522,2.0149253731343286,0.12542372881355932,1.656716417910448,0.02611940298507462
2023-02-11,Jimmy Crute,Alonzo Menifield,0,0,7.0,0.5714285714285714,0.5899266281646145,10.802350895493293,0.49392678123881134,8.535767713057831,0.6857142857142857,0.7548601761520423,0.2983086709966285,0.2282539682539682,0.0,0.0,0.5,0.5,0.11278195488721805,0.4329004329004329,0.07792207792207792,0.11544011544011544,0.04136604136604137,9.0,0.6666666666666666,0.6290123457922432,8.561073955191118,0.6019331975214327,7.249856786574863,0.6296296296296295,0.2267377029459579,0.3960687975343474,0.07839506172839505,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0606060606060606,0.33898305084745767,0.058201058201058205,0.3107344632768361,0.03766478342749529
2023-02-11,Tyson Pedro,Modestas Bukauskas,0,1,8.0,0.625,0.6894522139540125,6.620157776228918,0.6353756653419322,5.4867096632046914,0.625,0.27685789474407935,0.24765314913550832,0.11722222222222221,0.0,0.0,0.6,0.4,0.08928571428571429,0.30364372469635625,0.05357142857142856,0.09109311740890688,0.0,4.0,0.25,0.4022411290097434,9.057438016528927,0.3989511972453652,8.974104683195591,0.75,0.01666666666666665,0.0011111111111111,0.0336111111111111,0.0,0.0,1.0,0.0,0.125,1.15,0.125,1.15,0.0075
2023-02-11,Josh Culibao,Melsik Baghdasaryan,1,0,4.0,0.5,0.48411588411588413,7.635550935550935,0.44215350364543904,6.5231808731808725,0.25,0.22688842688842686,0.06353083853083848,0.25,0.5,0.5,0.0,0.0,0.1744186046511628,2.806652806652807,0.1510989010989011,1.7151767151767152,0.13565488565488565,2.0,1.0,0.6165311653116532,10.2,0.595752688172043,9.621138211382114,1.0,0.0,0.09214092140921405,0.22777777777777775,0.0,0.5,0.5,0.0,0.24561403508771926,2.048780487804878,0.24509803921568624,1.8292682926829265,0.0219512195121951
2023-02-11,Shannon Ross,Kleydson Rodrigues,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5961538461538461,10.4,0.5664335664335665,9.533333333333331,0.2857142857142857,0.4666666666666667,0.2155555555555555,0.0,0.0,0.0,0.0,0.0,0.7013574660633484,10.333333333333334,0.5590551181102362,4.733333333333333,0.2888888888888888
2023-02-11,Jamie Mullarkey,Francisco Prado,1,0,6.0,0.5,0.4696429691613178,11.693794331066123,0.44385658655727617,11.090949565900381,0.41464646464646465,0.4402791584338655,0.19273610908792746,0.1751851851851852,0.3333333333333333,0.0,0.6666666666666666,0.0,0.10379241516966069,1.1555555555555554,0.09912854030501089,1.011111111111111,0.03314814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11,Jack Jenkins,Don Shainis,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,1.0,6.0,0.0,2.0,0.3666666666666666,0.0333333333333333,0.0,0.0,0.0,0.0,1.0,18.0,1.0,18.0,0.0666666666666666
2023-02-11,Loma Lookboonmee,Elise Reed,1,0,6.0,0.6666666666666666,0.6291282947261732,9.455555555555556,0.5709526170844044,7.2,0.4944444444444444,0.25555555555555554,0.1638888888888889,0.8333333333333334,0.25,0.75,0.0,0.0,0.07504873294346978,0.8555555555555555,0.06900212314225053,0.7222222222222222,0.022592592592592584,4.0,0.5,0.6708771654367509,7.979594950173553,0.4375871080139373,4.501191425932147,1.0,0.05,0.06555555555555552,0.5636111111111111,0.5,0.5,0.0,0.0,0.16818181818181818,2.423580786026201,0.1375,1.4410480349344978,0.2412663755458515
2023-02-11,Shane Young,Blake Bilder,0,1,5.0,0.4,0.43999853602433603,12.690550514216577,0.42101547031779585,12.140205686630368,0.48,0.21011494252873564,0.0887509578544061,0.41688888888888886,0.0,0.5,0.5,0.0,0.1234375,1.0533333333333332,0.11929824561403508,0.9066666666666666,0.11155555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11,Zubaira Tukhugov,Elves Brener,0,1,8.0,0.625,0.4450319472745784,8.842091267798935,0.4295278963617261,8.451904271744723,0.6316964285714286,0.3083333333333333,0.06283839423571791,0.28625,0.2,0.4,0.4,0.0,0.034793814432989685,0.22499999999999998,0.034793814432989685,0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-04,Derrick Lewis,Serghei Spivac,0,1,25.0,0.68,0.5436009369828261,5.738949057377937,0.5261325139541587,5.423944570674738,0.5666666666666668,0.15564653047121182,0.1603687592450488,0.3872711111111111,0.11764705882352941,0.11764705882352941,0.7647058823529411,0.0,0.03833333333333334,0.20988593155893537,0.03333333333333333,0.045627376425855515,0.01688212927756654,9.0,0.6666666666666666,0.5276607091422361,10.225378917489518,0.4562798157825532,6.970104897178667,0.6309523809523809,0.5893249643649985,0.38023362581901426,0.48345679012345677,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.06746031746031746,2.2666666666666666,0.06746031746031746,2.2666666666666666,0.011111111111111112
2023-02-04,Da Woon Jung,Devin Clark,0,1,6.0,0.6666666666666666,0.4704251610266648,11.536146783721742,0.4441601428852165,10.799939087847845,0.6481481481481481,0.1472415391747798,0.1672932764127131,0.47833333333333333,0.0,0.25,0.5,0.25,0.09047619047619047,1.3212795549374132,0.08782435129740519,1.2239221140472878,0.044042651831247094,14.0,0.5,0.7041646531801213,9.995193169717558,0.5396448071417569,5.096378381907046,0.4742578849721707,0.38639505157445647,0.32622419702745314,0.3647142857142857,0.0,0.8571428571428571,0.14285714285714285,0.0,0.04329004329004329,0.28860028860028863,0.041474654377880185,0.25974025974025977,0.0002405002405002357
2023-02-04,Marcin Tybura,Blagoy Ivanov,1,0,16.0,0.625,0.6150086832569185,10.98104004367724,0.5141710559784816,7.161015155253748,0.5922619047619048,0.2739363686357894,0.2730257072967688,0.3854861111111111,0.1,0.5,0.4,0.0,0.03069526627218935,0.3458333333333333,0.02214566929133858,0.1875,0.01555555555555555,6.0,0.5,0.509685313765431,8.915555555555555,0.45989808833938195,8.104444444444445,0.6388888888888888,0.16666666666666666,0.12218518518518516,0.5,0.0,1.0,0.0,0.0,0.0739247311827957,0.7333333333333334,0.0739247311827957,0.7333333333333334,0.0
2023-02-04,Dooho Choi,Kyle Nelson,0,0,6.0,0.5,0.5728378239407651,17.129641135866375,0.5692372443929473,16.714721584981913,0.8666666666666667,0.05555555555555555,0.11668039328952358,0.15314814814814814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.5383263985205733,8.518333019732662,0.5164176570458403,8.048963105913153,0.24,0.53316453216108,0.23851144920926046,0.4413333333333333,0.0,0.0,1.0,0.0,0.1125,1.9738903394255871,0.10588235294117647,1.6919060052219321,0.10861618798955615
2023-02-04,Yusaku Kinoshita,Adam Fugitt,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5833333333333334,10.762331838565022,0.5663716814159292,10.134529147982065,0.125,0.7174887892376682,0.1659192825112107,0.7433333333333333,0.0,0.0,0.0,0.0,0.5668789808917197,7.982062780269058,0.5496688741721855,7.443946188340807,0.0179372197309417
2023-02-04,Jeka Saragih,Anshul Jubli,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-04,JeongYeong Lee,Yi Zha,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-04,Toshiomi Kazama,Rinya Nakamura,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-04,SeungGuk Choi,HyunSung Park,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-04,JunYong Park,Denis Tiuliulin,1,0,7.0,0.7142857142857143,0.5673032461766943,13.971944940442196,0.5078251198630596,9.784773819544549,0.6285714285714287,0.2613144431326249,0.2939514741936398,0.5987301587301587,0.4,0.4,0.0,0.2,0.08194905869324474,1.0954848260547743,0.07662337662337662,0.8734270910436713,0.06711078213668888,2.0,0.5,0.4731054267272292,15.766681753523859,0.4157324647780639,14.043951247898617,0.0,0.12244601060390531,0.0522234255786887,0.2322222222222222,0.0,0.0,1.0,0.0,0.34177215189873417,3.875598086124402,0.31343283582089554,3.014354066985646,0.1985645933014354
2023-02-04,Tatsuro Taira,Jesus Aguilar,1,0,2.0,1.0,0.6740777338603425,6.868694096601073,0.6331417624521073,4.8320214669051875,0.2875,0.5960047704233751,0.570664877757901,0.8105555555555555,0.0,0.5,0.0,0.5,0.2234042553191489,0.7,0.1323529411764706,0.3,0.11555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,Glover Teixeira,Jamahal Hill,0,1,22.0,0.7272727272727273,0.5847381893495853,11.40229089604889,0.5062567506084723,8.096593353549045,0.5320197776080129,0.41414625557425566,0.3321031002909789,0.36060606060606054,0.0625,0.125,0.375,0.4375,0.011961722488038277,0.12067578439259856,0.011961722488038277,0.12067578439259856,0.0,6.0,0.8333333333333334,0.4472594137690023,11.010431967837869,0.39850703072057825,10.35226914038529,1.0,0.0,0.0994028225332862,0.2628888888888889,0.0,0.2,0.8,0.0,0.06584362139917695,0.35555555555555557,0.07175925925925926,0.3444444444444444,0.025740740740740734
2023-01-21,Deiveson Figueiredo,Brandon Moreno,0,1,13.0,0.7692307692307693,0.6223958016416966,6.166357762251123,0.5802269953985598,5.446485393195033,0.5973193473193473,0.21118214915105313,0.2107705250475408,0.27799999999999997,0.1,0.2,0.4,0.3,0.03398926654740608,0.14615384615384613,0.03076923076923077,0.12307692307692308,0.014615384615384615,13.0,0.6153846153846154,0.5171874338832164,10.651243395771928,0.4264302581572982,8.547387099594603,0.6284868977176669,0.2646968547041269,0.2616440702844646,0.3279145299145299,0.125,0.25,0.25,0.375,0.056856187290969896,0.5486820871436255,0.04142011834319526,0.22592791823561054,0.009144701452393754
